Air Quality,PM2.5,PM10,NO2,SO2,CO
3,99.5,128.1,37.4,13.6,1.94
3,0.4,11.5,35.9,12.5,2.15
2,24.4,35.7,14.6,4.3,1.23
2,67.6,72.0,22.7,10.3,1.6
3,13.4,17.1,30.0,10.7,2.31
3,18.8,31.5,30.4,9.5,2.15
3,13.1,27.8,24.8,13.8,1.37
0,4.6,11.8,20.9,6.1,1.25
1,21.9,39.6,37.6,17.5,2.99
1,38.4,63.6,45.4,17.0,2.49
0,0.7,5.7,15.7,4.7,0.98
3,13.3,20.8,28.5,19.4,1.63
3,13.7,28.4,26.6,4.2,1.9
2,67.0,80.2,20.3,16.3,1.34
0,6.7,12.3,11.3,6.2,0.95
2,39.7,43.7,27.2,12.5,1.59
3,10.5,20.2,22.9,5.5,1.58
2,19.7,28.4,31.1,7.8,1.3
0,5.1,6.3,18.5,4.2,1.03
3,13.8,39.2,41.2,11.6,1.82
3,1.0,7.8,35.6,20.2,1.97
3,12.0,25.6,37.5,11.2,1.63
1,295.0,315.8,50.1,5.5,3.01
0,7.6,10.5,25.6,8.5,1.01
3,1.0,23.0,37.8,19.9,1.84
0,3.1,6.0,24.6,5.2,0.95
3,8.0,24.3,32.0,23.6,2.28
1,11.6,37.6,36.7,5.3,1.94
2,27.8,42.3,27.5,4.8,1.6
3,38.5,62.2,41.1,11.4,1.85
0,14.9,22.0,26.2,7.4,1.02
3,4.2,14.3,37.1,11.6,1.45
2,14.2,24.3,15.0,11.9,1.46
2,20.1,29.9,31.9,7.6,1.32
3,51.7,67.9,35.6,17.5,2.24
3,17.4,35.5,31.6,2.9,3.0
2,7.5,17.9,36.1,7.0,1.48
3,51.8,69.9,26.6,22.3,1.57
3,14.1,25.5,26.8,15.8,2.39
2,11.4,20.3,36.0,9.7,1.19
3,14.8,25.2,40.6,14.7,2.11
3,2.6,30.7,32.7,23.2,1.93
0,13.4,17.3,26.7,7.0,1.23
2,9.2,15.5,29.3,8.6,1.49
3,36.0,49.0,48.1,14.3,2.34
0,9.8,16.2,18.6,5.5,0.91
2,11.1,22.2,23.7,3.8,1.16
2,34.2,44.6,20.3,3.8,1.21
0,16.0,21.7,14.8,4.5,0.95
3,6.9,23.1,31.0,17.1,2.06
0,5.0,6.7,24.6,2.0,0.96
0,8.8,12.3,16.8,4.8,1.08
1,27.0,51.7,37.3,20.2,2.14
0,0.3,7.9,26.4,5.3,0.98
0,6.4,8.6,10.8,4.8,0.89
0,6.7,12.6,23.8,8.3,0.86
0,1.9,6.7,14.5,5.6,1.0
2,23.4,30.5,32.8,10.8,1.49
1,2.5,16.1,41.6,22.9,2.33
2,24.2,36.1,23.3,6.4,1.36
3,31.1,53.4,39.3,14.0,1.69
0,29.4,36.6,12.6,6.6,0.82
0,0.5,9.4,11.4,4.4,1.09
0,2.7,5.6,20.6,7.3,0.9
1,3.6,25.7,49.5,22.2,2.48
0,3.2,8.5,15.1,5.1,1.22
3,64.3,74.2,39.9,11.2,2.26
0,17.6,24.9,21.5,1.9,0.97
0,17.3,20.6,16.9,7.5,1.07
3,39.6,59.1,22.0,17.7,1.64
1,77.0,99.1,54.5,26.1,1.82
0,2.0,6.6,17.4,6.4,1.06
3,68.4,87.0,37.9,7.3,2.24
0,1.5,7.4,21.0,8.1,1.02
2,22.6,28.3,22.7,5.9,1.37
2,10.2,15.6,23.6,18.2,1.73
1,46.0,57.2,45.5,15.4,3.34
2,12.3,32.1,24.8,9.4,1.75
1,7.2,17.4,39.1,17.0,2.09
2,42.9,56.6,29.3,9.2,1.4
0,1.4,5.8,14.7,6.3,0.84
0,1.2,6.4,20.5,7.6,0.92
0,0.9,4.9,18.0,6.1,1.25
2,5.6,17.2,23.0,9.5,1.7
2,71.0,83.9,19.8,14.6,1.16
2,50.8,57.2,22.6,8.5,1.55
0,8.4,13.8,26.3,6.2,1.06
2,0.6,14.0,34.6,14.2,1.61
0,8.4,14.8,15.7,6.5,1.2
0,4.2,9.9,21.9,5.5,1.16
3,12.8,31.5,23.5,14.0,1.94
0,28.7,32.2,18.7,3.0,1.1
3,4.5,25.7,31.0,20.5,2.11
2,1.5,12.0,28.7,11.6,1.63
0,11.7,15.8,11.7,3.6,0.97
2,40.6,51.7,25.4,11.5,1.75
0,0.9,7.5,23.2,3.8,1.02
2,40.8,48.3,30.7,9.5,1.52
2,4.2,7.0,26.5,13.5,1.07
0,2.0,7.3,15.2,5.1,1.06
3,55.0,76.2,23.8,18.6,2.12
2,16.7,22.9,33.8,10.0,1.69
3,1.5,20.1,22.5,2.5,2.15
0,2.7,10.1,17.2,2.6,0.84
0,20.4,28.2,14.2,-0.4,0.88
2,22.8,30.2,25.5,10.9,1.16
2,9.5,19.1,36.1,14.8,1.62
3,30.3,40.1,36.4,7.6,2.51
2,6.3,18.2,21.9,15.1,1.45
2,13.5,27.2,22.9,9.3,1.45
0,2.0,8.5,27.8,4.0,1.01
0,3.3,5.8,19.3,3.9,1.12
0,13.0,16.3,23.5,4.9,1.08
2,3.3,13.9,29.6,7.1,1.31
3,51.6,64.0,35.3,14.7,1.87
0,2.8,10.4,24.4,2.3,1.12
0,25.1,28.6,26.1,5.7,1.09
0,5.6,10.3,14.7,3.1,1.01
2,13.7,23.4,28.6,10.6,1.69
3,1.3,21.3,24.2,10.8,1.65
2,14.3,21.5,22.7,12.2,1.27
2,8.2,26.0,20.0,8.4,1.57
3,11.2,26.3,28.7,20.4,2.01
0,1.3,9.3,24.8,8.5,1.11
2,16.1,30.3,32.2,1.1,1.65
0,0.8,6.7,27.1,3.6,1.12
2,37.2,45.7,29.1,9.6,1.45
2,62.2,68.9,29.0,15.3,1.61
0,7.7,14.5,20.2,7.6,0.98
0,14.5,19.4,23.0,6.0,1.16
0,6.1,12.5,16.3,6.0,1.04
0,10.6,17.9,19.3,3.8,0.87
0,1.3,5.7,23.2,6.4,0.93
0,6.5,14.6,17.0,4.6,0.96
0,8.1,12.7,23.5,7.1,1.2
3,111.0,129.2,34.7,21.5,2.17
0,22.5,26.8,18.5,6.1,1.1
0,32.9,38.5,21.7,5.4,1.0
2,28.7,38.2,21.5,14.8,1.48
2,30.0,40.9,15.7,9.2,1.5
2,35.2,50.0,24.8,7.8,1.2
2,7.1,20.4,30.9,6.4,1.52
3,4.6,19.2,32.8,21.2,2.34
0,3.4,5.6,17.2,4.1,1.0
0,7.8,12.3,12.9,7.3,1.04
2,38.3,43.8,32.8,7.7,1.28
2,31.9,40.6,36.4,9.7,1.45
3,39.0,53.0,31.2,13.5,2.3
2,4.5,15.6,26.6,13.0,1.42
0,9.2,12.9,17.5,0.2,1.26
2,8.1,20.2,24.9,9.4,1.4
0,10.8,16.8,14.0,7.7,0.92
0,17.6,22.3,15.8,5.7,0.98
0,4.5,9.4,18.6,7.8,1.01
0,2.6,8.7,17.6,8.2,1.2
2,55.8,63.3,30.0,7.7,1.33
0,6.7,11.7,17.6,2.9,0.93
2,10.3,17.8,37.4,5.2,1.38
3,17.2,27.5,32.3,17.4,2.07
0,0.3,7.9,14.7,4.9,1.05
2,17.3,30.5,31.4,5.1,1.69
1,37.3,64.1,29.7,14.8,3.28
2,44.6,54.5,21.2,5.8,1.44
2,4.5,13.8,25.9,4.9,1.32
3,23.0,43.4,19.5,17.0,2.05
0,3.0,6.5,21.1,6.4,0.94
2,23.8,31.7,26.6,14.5,1.35
0,3.9,7.4,22.5,8.0,0.78
3,7.3,21.8,24.2,13.9,1.99
0,13.1,23.2,11.3,6.3,0.94
0,11.7,17.1,22.3,6.4,0.98
2,4.8,18.1,19.5,10.1,1.86
2,38.2,52.3,20.9,7.5,1.68
0,43.1,43.8,15.1,2.4,0.97
0,2.5,7.6,19.6,4.5,1.0
2,27.4,32.6,25.5,7.6,1.5
0,7.7,16.9,17.2,6.9,1.05
0,14.1,15.5,20.1,4.9,0.76
0,16.1,20.9,24.1,2.9,1.04
0,19.4,26.4,21.7,4.7,1.1
0,1.2,5.2,12.8,5.4,0.93
1,146.3,164.9,38.8,10.8,2.36
2,9.3,10.1,32.2,15.0,1.29
3,6.5,21.3,30.6,12.5,2.12
3,1.1,9.2,31.0,16.5,1.56
1,4.9,14.2,40.2,32.5,3.02
2,0.9,7.1,24.5,12.2,1.24
0,7.9,13.3,25.1,4.7,0.99
0,4.7,5.6,20.4,4.6,0.93
2,1.0,11.4,33.1,10.3,1.27
0,10.2,15.7,16.2,5.0,1.18
2,45.6,62.3,31.4,5.6,1.26
2,7.3,11.2,30.1,11.6,1.13
0,17.2,22.0,14.3,2.7,0.83
0,13.5,15.2,23.0,3.9,1.09
0,3.1,9.4,18.8,7.0,1.08
0,3.2,11.1,24.5,8.6,0.89
2,10.2,20.6,18.0,8.4,1.64
2,28.0,33.6,28.4,14.6,1.27
0,8.2,13.1,25.7,8.1,1.04
2,17.8,26.6,20.0,17.2,1.53
0,1.8,6.8,19.6,4.0,1.07
0,15.8,19.1,22.7,4.6,0.89
3,19.1,40.9,41.3,5.0,2.0
0,28.1,31.1,23.0,7.5,0.98
2,6.1,17.5,32.6,17.0,1.19
2,36.5,46.0,24.2,9.1,1.5
2,13.4,22.0,21.2,16.8,2.07
0,15.7,21.1,16.0,5.7,1.06
0,4.0,7.4,25.3,6.6,1.12
3,18.6,44.4,31.0,8.1,2.25
3,25.0,22.8,36.7,24.0,2.5
2,1.5,17.4,28.5,5.9,1.7
2,15.4,29.6,24.8,5.7,1.62
3,1.3,13.3,35.7,18.2,2.2
2,7.6,11.9,22.8,11.4,1.67
2,6.1,14.0,25.6,9.5,1.52
0,9.3,12.7,13.9,4.0,0.87
1,0.7,19.2,43.8,19.6,2.7
1,76.0,95.5,20.8,13.0,2.78
0,15.4,22.1,17.9,7.8,1.07
0,0.3,8.8,12.9,5.1,1.08
0,19.7,25.0,20.5,9.2,0.95
3,100.9,108.5,33.1,14.8,2.09
1,75.8,98.3,52.7,17.1,2.02
2,28.5,47.9,30.2,12.6,1.44
1,2.1,20.3,54.4,9.9,2.99
3,50.1,67.5,25.3,23.5,2.41
2,30.5,34.7,21.9,5.2,1.41
0,9.6,14.3,21.9,3.8,1.03
0,6.8,12.0,25.3,3.8,1.02
0,7.9,11.1,14.2,1.7,1.0
0,24.7,28.7,21.4,1.9,1.12
0,8.3,16.6,20.4,2.4,0.98
3,6.3,22.0,33.5,18.0,1.91
0,11.5,14.6,25.8,4.9,1.0
0,24.3,30.1,15.3,6.0,0.91
0,0.8,8.2,13.3,4.7,1.07
0,25.1,26.5,16.4,7.9,1.22
0,9.9,15.5,18.1,3.9,0.98
2,9.8,20.3,28.7,15.3,1.39
0,6.7,13.6,24.0,6.7,0.99
2,0.7,12.6,30.5,5.2,1.37
0,2.4,5.1,14.2,2.7,1.02
2,7.6,14.2,30.4,2.9,1.46
3,2.2,8.0,33.6,21.5,1.92
3,15.5,26.3,29.2,18.5,1.4
2,12.6,30.8,25.3,8.4,1.49
3,5.0,34.0,35.8,9.8,1.78
2,47.4,59.2,25.7,7.4,1.49
1,7.6,26.6,42.3,5.7,2.22
2,51.1,56.7,32.8,5.4,1.42
3,7.0,27.4,20.7,26.9,2.03
3,15.0,34.4,36.2,17.1,2.36
0,33.0,38.7,13.7,4.1,0.89
2,13.0,21.6,33.2,9.3,1.77
1,56.6,65.3,30.6,21.2,2.9
2,21.5,34.5,24.3,10.3,1.57
0,32.3,39.5,14.8,2.7,1.13
2,41.5,52.6,37.1,8.7,1.17
0,5.1,10.1,13.0,7.9,0.84
0,24.6,32.1,20.6,6.2,0.8
2,18.2,26.6,19.8,8.0,1.88
0,11.2,16.3,24.9,8.5,1.12
0,20.7,24.5,18.2,2.9,0.89
0,2.4,9.2,13.4,4.9,1.01
2,27.0,40.5,29.6,3.6,1.74
3,69.8,82.4,33.6,19.4,1.88
0,4.7,8.4,13.2,5.8,0.94
0,28.3,31.9,21.7,7.6,0.93
0,14.0,18.5,24.5,6.8,1.01
2,99.6,112.3,22.8,12.5,1.46
1,3.0,23.4,36.3,24.4,2.4
2,10.2,23.2,21.0,5.3,1.59
0,3.5,8.5,25.1,2.1,0.96
0,25.8,32.3,26.9,3.3,0.97
0,4.4,5.9,28.8,7.6,1.07
0,6.2,11.5,15.9,4.7,1.13
0,14.9,20.0,24.3,6.5,0.84
3,8.8,30.9,22.9,14.1,2.11
0,0.4,5.6,14.1,5.1,0.94
2,46.2,56.6,17.7,6.5,1.8
2,5.5,13.0,30.8,12.2,1.73
0,10.3,17.7,21.6,6.8,0.92
0,17.9,21.6,12.3,6.1,1.0
2,6.8,16.2,18.7,5.9,1.15
0,8.8,19.7,23.0,6.7,1.1
2,26.8,38.0,36.2,6.2,1.69
0,1.1,7.4,15.1,5.7,1.09
0,9.8,15.5,15.5,4.9,0.98
2,28.0,37.8,33.8,11.5,1.32
3,15.4,27.0,28.8,20.8,1.69
2,19.4,23.4,27.0,6.8,1.65
2,43.6,55.0,27.9,10.0,1.17
3,63.5,88.2,37.3,12.5,1.6
0,2.4,8.4,16.8,2.9,0.98
2,12.5,27.4,28.8,9.0,1.37
2,13.6,31.3,32.5,12.4,1.48
1,35.7,60.3,41.7,16.1,2.54
2,5.9,19.3,29.4,14.0,1.44
1,67.5,84.0,42.4,27.5,1.94
2,19.4,29.4,16.2,12.3,1.77
2,1.5,6.7,30.9,20.2,1.77
0,10.7,17.1,20.8,4.1,1.08
3,12.7,27.5,30.4,9.9,1.85
3,14.5,33.5,32.3,18.9,1.84
0,14.4,19.2,25.2,5.9,1.01
0,20.7,26.9,11.6,5.3,0.97
0,1.4,4.9,14.9,2.1,0.88
0,4.9,10.0,23.8,2.4,1.05
2,7.2,18.1,19.6,2.5,1.62
1,105.7,117.8,39.4,36.5,2.64
2,16.3,27.6,25.8,20.8,1.29
2,1.6,8.5,30.0,12.8,1.45
0,2.8,11.1,19.1,6.3,0.83
2,5.7,16.1,19.6,2.9,1.59
2,17.7,23.6,35.2,14.1,1.77
0,10.9,12.6,23.7,4.7,1.08
0,1.2,8.3,23.9,6.3,1.18
3,45.4,49.7,27.4,17.9,2.1
2,11.0,17.4,36.6,10.8,1.52
0,21.5,25.5,23.9,6.5,1.07
2,1.5,18.1,28.8,10.5,1.38
2,4.0,16.4,22.1,11.3,1.52
3,0.3,13.9,31.3,17.5,1.96
0,6.2,10.5,12.4,3.6,0.83
0,3.0,6.7,17.4,5.0,0.96
2,13.2,16.1,16.5,11.6,1.28
2,3.9,8.9,34.3,7.4,1.72
0,4.6,10.8,18.0,3.5,0.96
2,3.4,14.1,20.2,8.8,1.56
2,18.8,26.3,27.4,15.4,1.65
0,3.9,5.1,23.3,5.0,1.01
3,40.8,53.1,38.5,12.6,1.61
0,3.0,8.6,10.5,7.1,0.96
0,10.4,15.2,27.3,8.0,1.09
0,3.1,5.5,9.2,9.8,0.87
0,7.8,11.3,24.1,3.6,0.94
3,44.9,50.8,33.5,15.6,1.42
3,100.8,114.1,48.7,8.7,2.09
2,6.6,19.6,26.4,12.7,1.6
0,5.6,12.5,11.6,5.5,1.1
0,57.0,61.1,14.3,6.8,1.06
3,14.7,21.2,33.0,18.0,1.98
3,1.7,17.0,25.1,17.2,2.18
0,11.1,13.7,23.7,4.5,0.89
3,20.9,31.9,42.9,11.7,2.11
0,3.8,5.4,17.5,2.9,1.16
2,11.7,27.0,21.7,6.0,1.73
3,4.2,10.7,22.2,20.4,1.81
2,4.1,14.9,30.3,9.3,1.12
0,21.1,21.0,15.4,8.5,1.14
0,8.3,14.9,24.1,5.0,0.96
0,4.4,9.2,21.4,5.7,0.88
2,3.8,16.9,26.0,8.5,1.31
0,2.7,8.4,22.8,2.9,1.03
3,1.0,25.2,17.4,19.0,2.47
3,82.8,91.2,34.2,24.8,2.28
3,14.4,37.9,27.8,17.2,1.91
3,28.9,30.2,34.7,8.9,2.11
0,7.0,8.3,27.1,8.2,0.87
2,22.7,39.6,23.6,8.4,1.43
1,173.9,186.8,34.0,19.1,3.21
2,0.6,4.9,32.1,12.8,1.78
2,95.3,105.1,26.0,9.9,1.46
0,29.2,32.2,16.8,7.1,1.08
0,9.7,12.0,17.5,4.0,1.07
0,6.9,13.2,21.8,3.8,0.94
1,34.2,49.8,38.3,19.1,2.36
2,67.5,72.3,29.4,20.6,1.53
3,14.3,31.1,35.1,16.7,2.26
0,3.0,9.6,14.8,8.5,1.06
0,1.7,9.0,10.1,0.0,1.0
0,3.7,12.5,20.9,1.1,1.08
0,10.3,17.6,20.0,6.1,1.21
0,29.9,32.6,15.3,4.3,0.82
0,12.1,18.9,9.9,4.4,0.92
2,0.9,7.9,24.2,17.6,1.38
3,28.5,45.8,25.4,16.3,2.29
2,7.5,16.9,29.2,18.1,1.59
2,18.3,29.2,25.5,4.3,1.62
0,1.7,7.0,19.1,6.6,1.07
3,9.2,39.4,38.5,21.3,1.55
0,27.6,31.9,20.8,11.6,0.97
2,0.2,11.8,32.1,6.8,1.38
0,16.6,20.5,24.3,2.8,0.94
3,5.0,28.2,26.2,26.7,1.93
0,0.1,5.2,11.7,7.7,0.94
0,5.8,11.3,15.8,4.5,1.25
2,29.7,48.0,33.0,8.2,1.56
0,3.1,4.7,25.4,7.9,1.06
0,9.1,16.2,27.8,5.2,1.24
0,6.1,10.2,27.0,8.2,0.9
0,1.6,5.6,15.3,4.7,0.8
2,2.5,15.5,29.3,11.7,1.51
3,25.9,31.1,29.5,17.3,2.28
3,23.9,52.4,36.4,26.3,2.02
0,14.2,18.9,24.0,5.0,0.79
3,72.7,95.2,33.5,10.9,2.25
0,15.8,18.2,18.0,2.5,1.15
1,38.0,50.8,38.4,11.3,2.09
2,0.8,10.8,20.8,11.4,1.69
3,25.4,42.8,33.4,10.6,2.02
3,18.1,29.0,39.7,15.2,2.09
2,56.8,66.2,24.5,12.1,1.12
3,25.9,30.6,32.1,17.5,2.58
3,1.6,13.8,31.5,13.9,2.39
0,11.9,20.3,26.6,9.1,1.04
2,5.2,15.5,34.5,6.8,1.5
0,0.1,7.1,26.1,3.8,0.97
0,0.7,7.8,25.4,5.1,1.03
0,1.3,6.4,11.2,5.8,1.08
3,63.3,78.4,29.4,18.3,1.6
0,14.7,20.8,19.7,8.4,1.06
0,14.9,21.5,14.5,3.8,0.86
2,13.3,18.8,32.4,8.6,1.6
0,1.8,5.7,18.1,3.1,0.98
0,6.0,12.1,23.0,8.9,0.97
2,53.7,66.4,25.5,8.1,1.26
1,92.0,112.9,42.2,26.4,2.32
0,30.3,37.8,26.5,3.9,0.98
2,12.5,20.9,26.7,6.6,1.66
1,8.3,29.0,32.8,8.3,2.19
1,83.2,96.3,32.8,15.4,2.56
3,18.8,32.6,40.4,19.1,1.95
0,10.4,14.9,23.3,6.0,1.0
0,4.9,11.4,23.4,2.8,1.1
3,5.4,24.3,38.0,0.1,1.85
0,8.3,15.5,18.5,6.1,0.94
0,2.6,9.5,18.5,1.1,0.97
0,2.9,7.5,21.3,3.9,0.89
0,1.3,9.8,25.1,6.3,1.0
0,2.5,6.5,26.9,8.2,1.07
2,4.1,16.3,24.5,15.1,1.37
2,23.3,36.4,26.5,21.6,1.49
2,42.3,57.3,24.6,17.1,1.58
0,8.2,15.3,21.1,6.2,1.04
3,18.5,44.0,43.3,12.5,1.71
3,55.3,60.3,42.4,14.9,1.77
2,10.6,20.0,25.4,10.5,1.5
1,1.1,23.7,31.2,25.6,2.46
2,4.5,19.8,17.2,9.4,1.43
0,6.5,10.0,11.7,4.6,0.92
0,7.4,14.1,12.7,2.3,1.09
3,80.1,100.2,28.8,0.5,1.92
2,2.0,12.9,29.2,15.2,1.37
2,6.5,12.3,25.3,10.5,1.66
1,21.1,47.9,38.7,21.2,2.64
0,5.5,11.1,16.2,2.1,1.01
0,22.1,21.8,14.4,2.3,0.93
2,64.0,77.0,25.2,9.1,1.16
2,0.7,7.6,17.4,8.0,1.74
0,8.1,10.7,20.2,5.8,1.01
1,52.5,85.7,27.2,8.2,2.2
2,21.8,36.3,30.3,9.2,1.6
2,7.8,14.4,21.5,11.8,1.5
0,16.1,21.7,23.7,7.6,1.08
0,7.3,11.4,13.1,2.3,1.17
0,2.1,6.2,19.5,1.9,0.92
2,6.9,21.5,26.0,5.8,1.44
1,67.4,103.4,49.6,9.6,2.47
0,5.6,12.6,10.3,2.2,0.99
2,55.7,66.2,28.5,6.3,1.33
2,11.1,16.5,30.9,8.7,1.44
0,0.3,5.6,20.2,5.1,1.09
2,1.3,14.1,20.6,13.4,1.4
0,2.8,7.1,26.6,3.2,1.08
0,3.0,9.5,20.5,4.1,0.96
0,13.9,18.6,21.4,6.7,0.76
0,2.2,9.9,16.4,5.1,0.87
1,55.2,65.9,49.3,26.4,2.31
3,44.9,61.9,31.1,13.4,2.24
0,12.3,21.5,16.9,4.0,0.99
2,48.2,58.4,29.3,9.2,1.56
2,18.5,24.7,26.0,9.8,1.96
3,12.7,18.9,36.0,15.0,2.56
2,30.7,43.7,31.1,5.4,1.67
3,11.7,27.3,31.4,17.8,1.87
2,7.7,17.2,27.0,15.1,1.62
3,62.3,75.6,27.1,19.5,2.08
0,4.0,11.0,19.5,3.3,1.02
0,18.3,25.5,28.9,0.9,0.96
3,40.8,50.4,23.1,13.1,2.04
0,13.3,18.6,21.1,3.5,1.02
2,4.4,14.7,32.1,12.8,1.49
2,0.1,15.2,20.2,14.2,1.52
1,8.1,41.3,34.5,35.7,3.35
0,2.2,4.6,24.4,5.6,1.02
0,0.9,8.4,17.1,6.3,1.16
2,3.7,15.8,15.0,8.6,1.82
2,14.5,28.5,23.1,9.0,1.65
3,25.1,47.5,34.4,22.3,1.8
0,1.5,6.6,17.3,3.9,1.26
0,1.1,2.4,14.7,6.1,1.04
3,10.5,34.9,26.5,12.1,2.44
2,13.6,18.5,24.5,8.5,1.66
3,35.7,55.6,39.2,13.2,2.13
0,7.5,13.0,14.2,5.7,1.0
2,9.8,22.2,31.5,6.8,1.63
2,23.2,25.7,21.5,10.9,2.08
0,1.9,6.7,12.6,3.6,1.05
3,9.8,25.3,28.7,29.2,1.74
1,4.5,31.0,36.7,17.2,1.89
2,0.3,12.7,28.4,0.8,1.49
0,2.6,10.4,26.8,2.9,1.2
0,2.9,9.1,12.2,1.8,1.07
0,0.3,6.2,17.3,5.6,0.94
0,2.8,9.2,23.0,3.2,1.14
0,20.0,22.2,11.8,5.3,1.02
0,11.8,16.2,18.7,3.8,1.12
2,3.7,15.9,30.8,12.0,1.78
1,25.0,52.1,46.6,15.2,2.29
3,30.2,35.4,43.3,15.5,1.62
0,2.1,7.7,16.1,3.8,1.1
2,15.6,32.5,20.4,15.5,1.69
2,0.4,11.7,27.2,10.0,1.7
3,38.2,52.3,25.1,14.9,1.63
0,13.0,18.9,18.5,6.8,1.04
2,28.2,39.8,25.4,4.5,1.62
2,12.5,18.3,32.9,7.7,1.74
0,11.4,13.8,19.8,4.5,0.93
0,3.6,11.7,17.6,5.1,0.91
1,36.2,74.5,45.7,20.9,2.92
2,21.4,29.9,24.5,9.9,1.82
0,2.1,2.5,14.2,7.1,0.84
0,2.1,6.1,16.9,5.4,0.8
3,29.1,41.9,34.6,9.2,1.83
0,1.2,14.2,23.8,3.5,1.05
3,41.4,62.5,27.7,14.8,2.2
3,28.0,37.4,44.9,16.3,1.85
1,29.3,31.0,46.2,31.1,2.72
0,15.4,18.0,19.9,5.8,0.95
0,11.8,20.4,12.9,6.9,1.04
2,27.2,36.7,32.2,15.0,1.56
0,6.9,9.8,15.6,5.4,0.86
2,50.3,60.5,35.2,11.2,1.67
3,3.1,18.7,29.2,14.0,2.3
2,46.1,56.4,20.2,11.7,1.8
3,1.1,14.6,41.7,21.3,1.92
0,4.6,12.1,21.2,4.6,0.94
3,38.5,62.5,40.2,12.4,2.01
0,31.4,36.7,13.6,5.6,1.02
0,0.4,6.4,26.4,3.7,0.97
0,6.0,8.5,26.7,4.2,1.07
0,6.5,9.8,17.5,10.0,1.02
2,43.4,52.7,26.4,6.1,1.51
1,2.3,24.7,31.2,11.0,1.72
0,8.5,14.6,16.7,2.5,1.06
0,1.5,8.2,16.2,6.2,0.93
3,1.7,26.2,37.3,12.5,1.85
0,6.1,11.1,19.9,2.8,1.0
2,16.7,27.0,28.6,5.1,1.79
3,2.1,16.5,38.7,15.3,1.92
2,12.3,27.8,28.0,18.6,1.69
3,39.8,43.4,22.9,7.6,2.3
0,11.6,19.8,16.7,5.3,1.05
3,49.8,74.8,41.0,15.6,2.0
0,21.4,25.4,17.3,7.8,0.91
0,0.6,6.4,10.2,3.8,1.14
2,28.8,37.0,26.6,10.4,1.72
3,14.2,34.5,37.1,11.8,1.91
0,43.7,48.8,15.7,7.2,1.14
1,51.4,77.1,23.0,11.4,2.41
2,44.7,58.2,31.4,4.3,1.25
2,20.1,27.4,25.4,3.8,1.62
2,51.2,69.9,23.9,13.7,1.61
1,42.4,61.6,30.4,11.7,2.51
3,14.5,28.2,22.1,7.2,1.69
0,5.3,5.6,25.8,7.8,0.96
0,31.7,35.0,11.7,2.3,1.07
0,3.2,9.8,17.3,4.5,1.1
2,8.1,16.1,17.1,8.3,1.47
0,11.0,14.7,16.9,5.5,1.18
0,4.8,6.2,24.6,5.7,1.11
3,50.5,70.6,27.2,12.0,1.87
0,0.5,5.4,15.7,3.7,1.06
3,58.8,79.5,32.7,14.0,1.55
1,57.4,74.7,40.7,17.9,2.85
3,71.6,94.6,35.2,21.2,2.25
0,9.3,12.2,19.1,6.7,0.95
1,17.2,36.3,46.6,26.4,2.66
1,75.2,91.5,44.8,25.7,2.06
3,27.6,38.0,28.2,7.1,1.85
0,0.0,4.4,14.1,3.7,1.11
1,7.0,32.7,40.7,15.6,2.57
2,2.3,15.8,22.5,9.2,1.31
0,0.6,4.5,23.8,6.5,1.09
0,2.7,4.7,11.4,3.4,0.96
0,2.5,8.1,17.1,5.9,1.01
0,9.6,12.3,20.4,1.5,1.14
0,14.7,20.7,13.6,5.3,0.92
2,33.5,41.7,25.0,11.0,1.85
2,34.8,48.4,27.3,14.5,1.67
1,40.0,59.0,19.9,19.0,2.41
0,2.1,5.5,12.4,1.1,1.01
0,39.2,47.7,22.9,5.0,1.05
2,37.8,46.6,19.0,14.8,1.36
3,1.1,22.8,29.0,21.5,1.69
1,31.4,53.8,30.3,31.8,2.69
3,1.6,23.8,31.4,-3.4,2.1
0,8.8,12.3,27.9,6.9,1.0
2,4.2,16.3,26.7,5.7,1.75
1,38.0,55.5,25.6,17.0,2.75
0,3.3,12.6,19.7,5.4,0.95
0,14.2,18.2,18.4,6.7,0.93
2,47.9,59.1,30.0,7.9,1.48
0,4.4,9.3,12.6,5.9,1.01
1,37.7,85.4,33.0,20.4,2.49
0,7.0,8.2,25.3,8.6,1.07
1,8.7,29.6,48.1,36.2,2.68
0,15.4,20.0,27.1,2.9,1.04
1,0.9,21.9,59.3,10.5,2.07
2,15.4,15.2,22.0,13.0,1.02
0,1.5,5.9,23.7,3.2,0.89
0,9.4,15.5,16.9,4.7,0.92
1,26.9,27.1,39.6,14.3,2.87
0,2.6,8.3,22.9,4.3,0.97
2,11.0,13.4,25.7,11.0,1.29
3,2.5,17.2,28.3,14.5,1.63
2,39.8,49.8,22.4,5.6,1.49
3,59.1,77.8,41.6,18.4,2.05
2,59.3,68.8,22.1,7.4,1.39
3,13.4,37.1,34.3,8.9,1.9
3,53.6,69.5,40.3,23.4,1.39
3,11.8,29.5,39.5,22.3,2.32
2,6.0,8.6,17.4,3.2,1.42
2,5.5,13.3,29.7,11.6,1.74
2,27.1,35.3,30.8,8.1,1.47
0,1.3,8.7,22.5,4.4,1.05
0,20.8,22.7,24.0,6.7,0.89
2,12.9,20.4,33.3,9.1,1.41
2,25.6,34.4,22.9,10.9,1.31
2,6.2,7.1,25.6,8.9,1.71
2,12.3,22.6,29.5,6.3,1.21
2,4.7,13.0,24.8,2.7,1.46
